ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
368,1672431,45,8,single,rented,no,Drafter,Punjab,8,14,0
369,7339398,55,11,single,rented,no,Dentist,Bihar,10,11,0
370,4523349,28,2,single,rented,yes,Technical_writer,Gujarat,2,12,0
371,8262466,46,4,single,rented,no,Chemical_engineer,Punjab,4,13,0
372,5273396,30,13,single,rented,no,Physician,Andhra_Pradesh,4,11,0
373,780090,55,9,single,norent_noown,no,Surveyor,Uttar_Pradesh,9,14,1
374,3128681,59,4,single,owned,no,Drafter,Punjab,4,12,0
375,3589662,42,18,single,rented,yes,Technical_writer,Uttar_Pradesh,13,13,0
376,6121261,23,15,single,rented,no,Civil_servant,Maharashtra,5,14,0
377,5817501,61,2,single,norent_noown,no,Hotel_Manager,Sikkim,2,10,0
378,9282569,77,10,single,rented,yes,Drafter,Gujarat,10,14,0
379,4510338,53,17,single,rented,no,Biomedical_Engineer,Karnataka,5,10,1
380,3498735,38,3,single,rented,yes,Technician,Delhi,3,14,0
381,8802134,69,5,single,rented,yes,Politician,Tamil_Nadu,5,10,0
382,4594450,79,14,single,rented,no,Microbiologist,Himachal_Pradesh,14,11,0
383,2703840,48,17,single,norent_noown,no,Computer_operator,Uttarakhand,5,14,0
384,4804358,79,19,single,rented,no,Statistician,Uttar_Pradesh,13,14,0
385,3983388,51,16,single,rented,no,Technical_writer,Karnataka,5,14,0
386,4406911,45,3,single,rented,yes,Psychologist,Bihar,3,14,0
387,6402349,68,7,single,rented,no,Technology_specialist,Rajasthan,7,10,0
388,7922894,22,9,single,rented,yes,Computer_operator,Andhra_Pradesh,8,11,0
389,1853560,73,8,single,rented,no,Drafter,Odisha,8,11,0
390,8693161,53,5,married,rented,yes,Industrial_Engineer,Andhra_Pradesh,3,10,0
391,3171323,21,17,single,rented,no,Industrial_Engineer,Himachal_Pradesh,5,12,0
392,2704782,79,6,single,rented,no,Artist,Andhra_Pradesh,6,14,0
393,8190070,61,9,single,rented,yes,Mechanical_engineer,Uttar_Pradesh,3,12,0
394,4131397,33,17,single,rented,yes,Lawyer,Maharashtra,13,12,0
395,5881185,47,4,single,rented,no,Microbiologist,Maharashtra,4,13,0
396,321358,78,17,single,rented,no,Dentist,Rajasthan,9,13,1
397,1625328,49,19,single,rented,yes,Firefighter,Uttar_Pradesh,9,12,0
398,2653315,76,8,married,rented,no,Secretary,Maharashtra,8,12,0
399,8698268,46,19,single,rented,yes,Computer_operator,Gujarat,6,12,1
400,7497401,79,15,single,rented,yes,Comedian,Gujarat,4,10,0
401,9454655,35,7,single,rented,no,Magistrate,Andhra_Pradesh,7,14,0
402,681770,28,5,single,rented,yes,Computer_operator,Uttar_Pradesh,5,14,0
403,8927753,25,17,single,rented,yes,Comedian,Chhattisgarh,13,13,1
404,6246061,59,6,single,rented,no,Artist,Rajasthan,5,11,0
405,4074914,40,16,married,rented,yes,Police_officer,Gujarat,9,14,0
406,4273001,62,14,single,norent_noown,yes,Politician,Bihar,14,14,1
407,1904060,72,8,single,rented,no,Computer_operator,Uttar_Pradesh,8,14,0
408,4788890,62,5,married,rented,no,Police_officer,Tamil_Nadu,5,12,0
409,5808564,65,16,married,norent_noown,no,Fashion_Designer,Rajasthan,14,10,0
410,1509327,51,0,married,rented,yes,Biomedical_Engineer,Telangana,0,11,0
411,8944435,51,2,single,rented,no,Mechanical_engineer,Karnataka,2,11,0
412,527900,61,9,single,rented,yes,Economist,Uttar_Pradesh,9,10,1
413,2530244,47,1,single,rented,no,Designer,Maharashtra,1,13,0
414,7914034,23,2,single,rented,no,Chef,Karnataka,2,10,1
415,8160444,30,19,single,rented,no,Aviator,Chhattisgarh,10,12,0
416,8500708,28,3,single,rented,no,Statistician,Karnataka,3,12,0
417,1850597,55,12,single,norent_noown,no,Consultant,Andhra_Pradesh,12,10,0
418,9516861,67,0,single,rented,no,Engineer,Bihar,0,13,0
419,9800971,62,14,single,rented,no,Aviator,Assam,3,13,0
420,9049657,25,12,single,rented,no,Geologist,West_Bengal,12,12,0
421,8510110,49,15,single,rented,no,Statistician,Jharkhand,13,14,0
422,8230848,34,3,single,rented,no,Official,West_Bengal,3,14,0
423,5615027,23,14,single,rented,yes,Civil_engineer,Uttarakhand,14,14,0
424,3460548,36,13,single,rented,no,Web_designer,Tamil_Nadu,5,13,0
425,7847940,64,16,single,rented,yes,Computer_operator,Maharashtra,10,11,1
426,2901323,56,2,married,rented,yes,Chartered_Accountant,Odisha,2,10,0
427,6722440,47,7,single,rented,no,Graphic_Designer,Maharashtra,7,11,1
428,2259654,42,2,single,rented,no,Mechanical_engineer,Karnataka,2,10,1
429,7667495,24,3,married,rented,no,Petroleum_Engineer,Maharashtra,3,14,0
430,3890518,64,19,single,rented,no,Scientist,Himachal_Pradesh,12,10,0
431,4436534,52,1,single,rented,no,Technical_writer,Bihar,1,14,0
432,4888019,73,14,single,rented,no,Army_officer,Andhra_Pradesh,11,10,0
433,6588340,29,3,single,rented,no,Architect,Madhya_Pradesh,3,11,0
434,9241363,62,18,single,rented,yes,Computer_operator,Telangana,5,11,1
435,7592145,68,20,single,rented,yes,Industrial_Engineer,Madhya_Pradesh,4,10,0
436,8491491,61,20,single,rented,no,Comedian,West_Bengal,8,11,0
437,368667,48,2,married,rented,no,Computer_operator,Uttar_Pradesh,2,13,0
438,7779633,57,10,single,rented,no,Analyst,Tamil_Nadu,10,13,0
439,9078403,25,18,married,rented,no,Official,Andhra_Pradesh,9,12,0
440,2562525,54,8,single,rented,yes,Software_Developer,Uttar_Pradesh,8,11,0
441,8914067,77,18,single,rented,yes,Economist,Delhi,10,11,0
442,842278,30,18,single,rented,yes,Physician,Maharashtra,3,14,0
443,2336237,66,6,single,rented,no,Financial_Analyst,Gujarat,4,10,0
444,2808095,24,11,married,rented,no,Industrial_Engineer,Maharashtra,6,14,0
445,9434706,30,9,single,rented,no,Secretary,Karnataka,9,13,0
446,8633347,27,4,single,rented,no,Microbiologist,Mizoram,4,14,0
447,8458367,79,1,single,rented,no,Aviator,Gujarat,1,10,0
448,8273187,69,0,single,rented,no,Artist,Chhattisgarh,0,14,0
449,842194,27,16,single,rented,no,Engineer,Madhya_Pradesh,10,11,0
450,630441,37,4,single,rented,no,Secretary,Jharkhand,4,11,0
451,7891663,64,6,single,rented,no,Politician,Maharashtra,6,10,0
452,7894460,25,5,single,owned,no,Secretary,Andhra_Pradesh,5,10,0
453,4846957,75,2,single,rented,yes,Psychologist,Uttar_Pradesh,2,10,0
454,3272246,72,7,single,rented,yes,Surveyor,West_Bengal,7,14,0
455,649902,54,15,single,rented,no,Technician,Maharashtra,8,11,1
456,9186273,50,20,single,rented,no,Microbiologist,Andhra_Pradesh,10,14,0
457,8576968,35,18,single,rented,no,Drafter,Tamil_Nadu,5,12,0
458,5492355,28,2,single,rented,yes,Hotel_Manager,Telangana,2,11,0
459,9215066,69,11,single,rented,no,Magistrate,Bihar,11,10,1
460,4432283,61,5,single,rented,no,Lawyer,Tamil_Nadu,5,10,1
461,7467167,57,6,single,rented,no,Economist,Karnataka,6,11,0
462,4147754,21,18,single,rented,no,Police_officer,West_Bengal,8,12,0
463,7124175,44,15,single,rented,yes,Chemical_engineer,Delhi,7,10,1
464,1964155,51,13,single,rented,no,Physician,Madhya_Pradesh,7,10,0
465,7591621,41,6,single,owned,no,Artist,Uttar_Pradesh,3,14,1
466,3595993,49,6,single,rented,no,Civil_engineer,Madhya_Pradesh,6,14,0
467,5867167,60,14,married,rented,no,Lawyer,Chhattisgarh,6,12,0
468,9254833,63,13,single,rented,yes,Fashion_Designer,Uttar_Pradesh,10,10,0
469,4371590,66,19,single,rented,yes,Flight_attendant,West_Bengal,3,12,0
470,549476,47,1,single,rented,no,Fashion_Designer,Maharashtra,1,10,1
471,5628436,48,13,single,rented,no,Computer_hardware_engineer,Bihar,10,10,1
472,8893842,74,17,single,rented,yes,Dentist,Uttar_Pradesh,9,14,0
473,223993,54,7,single,rented,no,Physician,Odisha,7,11,1
474,7469378,62,0,single,rented,yes,Financial_Analyst,Chhattisgarh,0,10,0
475,1462402,48,4,single,rented,no,Engineer,West_Bengal,4,11,0
476,6453233,68,13,single,rented,no,Drafter,Kerala,13,14,0
477,9304920,44,6,single,rented,no,Physician,Andhra_Pradesh,6,11,0
478,5445375,52,19,single,rented,no,Psychologist,West_Bengal,5,12,0
479,706809,71,3,single,rented,no,Librarian,Tamil_Nadu,3,13,1
480,5169846,54,13,single,rented,no,Magistrate,Andhra_Pradesh,5,10,0
481,4614035,42,15,single,rented,no,Flight_attendant,Telangana,13,14,0
482,126261,69,6,single,rented,no,Politician,West_Bengal,4,11,0
483,4149976,35,15,married,owned,no,Drafter,Punjab,10,12,0
484,133954,27,15,single,rented,no,Software_Developer,Uttar_Pradesh,11,13,0
485,4824858,58,15,single,rented,no,Hotel_Manager,Gujarat,8,11,1
486,6118570,53,14,married,rented,no,Technology_specialist,Uttarakhand,14,13,0
487,5603227,62,9,single,rented,no,Politician,Maharashtra,4,12,0
488,3638802,76,5,married,norent_noown,yes,Civil_servant,Mizoram,5,10,0
489,9468291,32,0,single,rented,no,Geologist,Andhra_Pradesh,0,12,0
490,3985432,47,13,single,rented,no,Technician,Haryana,4,12,0
491,4493999,57,0,single,rented,no,Technician,Delhi,0,14,0
492,7884489,25,14,single,rented,no,Graphic_Designer,Maharashtra,9,13,0
493,2717090,71,2,single,norent_noown,yes,Surgeon,Kerala,2,10,0
494,2192899,45,12,single,rented,no,Drafter,Jharkhand,6,10,0
495,1988524,50,6,single,rented,no,Surveyor,Rajasthan,6,13,1
496,8644938,26,11,married,rented,no,Architect,West_Bengal,9,10,0
497,4070923,23,6,single,rented,yes,Economist,Uttar_Pradesh,6,11,0
498,1966474,26,16,single,rented,yes,Biomedical_Engineer,Andhra_Pradesh,4,10,1
499,3215432,37,6,single,rented,yes,Consultant,Uttarakhand,6,12,0
500,28561,63,13,single,rented,yes,Scientist,Jharkhand,13,12,0
501,8145890,48,5,single,rented,yes,Software_Developer,Tamil_Nadu,5,11,0
502,3516704,54,17,single,rented,no,Air_traffic_controller,Tamil_Nadu,13,10,0
503,1609239,47,3,single,rented,no,Flight_attendant,Karnataka,3,14,0
504,5714975,41,10,single,rented,yes,Petroleum_Engineer,Maharashtra,10,14,0
505,2207248,49,19,single,rented,yes,Design_Engineer,Chhattisgarh,3,12,0
506,3426767,67,1,single,rented,no,Microbiologist,Andhra_Pradesh,1,12,0
507,3330944,52,7,single,norent_noown,no,Biomedical_Engineer,Tamil_Nadu,7,10,0
508,976533,48,2,single,rented,no,Statistician,West_Bengal,2,10,1
509,714898,54,9,single,rented,yes,Fashion_Designer,Maharashtra,9,12,0
510,3177996,28,1,single,rented,no,Comedian,Telangana,1,12,0
511,9215889,37,15,single,rented,no,Flight_attendant,Tamil_Nadu,9,13,0
512,5736165,57,1,single,rented,no,Engineer,Assam,1,10,0
513,1578598,50,11,single,rented,no,Software_Developer,Uttar_Pradesh,11,11,1
514,1604428,66,20,single,rented,no,Physician,Odisha,12,14,1
515,6834599,69,12,married,rented,no,Computer_operator,Bihar,12,10,0
516,414060,64,16,single,norent_noown,no,Financial_Analyst,Andhra_Pradesh,14,11,1
517,2889903,27,0,single,rented,no,Flight_attendant,West_Bengal,0,12,0
518,3958023,39,19,single,rented,no,Chef,Jharkhand,5,11,0
519,1598789,60,14,single,rented,no,Chartered_Accountant,Madhya_Pradesh,5,13,0
520,2407726,75,16,single,rented,yes,Technical_writer,Bihar,5,12,0
521,3643303,79,0,single,rented,no,Economist,Bihar,0,12,0
522,220528,72,18,married,rented,no,Technology_specialist,Uttar_Pradesh,4,12,0
523,8079960,53,2,single,rented,no,Army_officer,Bihar,2,10,1
524,9126131,29,18,single,rented,no,Hotel_Manager,Tamil_Nadu,9,12,0
525,7840891,54,9,married,rented,yes,Civil_engineer,Assam,6,14,0
526,163900,61,7,single,rented,no,Economist,Karnataka,5,14,0
527,5269140,26,9,single,rented,no,Graphic_Designer,Telangana,3,13,0
528,5915580,68,20,single,rented,no,Hotel_Manager,Bihar,7,10,1
529,1700810,79,1,single,rented,no,Financial_Analyst,West_Bengal,1,12,0
530,7533473,70,12,single,norent_noown,yes,Software_Developer,Tamil_Nadu,4,14,0
531,3508614,32,11,single,rented,no,Economist,Uttar_Pradesh,8,13,0
532,2740172,72,16,single,rented,no,Engineer,Delhi,10,13,0
533,7503211,57,6,single,rented,no,Geologist,Madhya_Pradesh,6,10,0
534,4912024,63,20,single,rented,yes,Consultant,West_Bengal,4,14,0
535,8370021,40,5,single,rented,no,Technical_writer,Karnataka,5,14,0
536,1171901,57,10,single,norent_noown,yes,Financial_Analyst,Bihar,9,12,0
537,5484464,58,2,single,rented,yes,Technical_writer,Maharashtra,2,12,0
538,2902285,77,19,single,rented,no,Graphic_Designer,Andhra_Pradesh,11,10,1
539,2799879,44,0,single,rented,no,Microbiologist,Madhya_Pradesh,0,11,0
540,1322234,31,1,single,rented,yes,Official,Maharashtra,1,14,0
541,121035,71,12,single,rented,no,Police_officer,Andhra_Pradesh,11,13,0
542,4915233,76,5,single,rented,no,Designer,West_Bengal,3,11,0
543,5397462,39,12,single,rented,yes,Fashion_Designer,Karnataka,12,13,0
544,4939664,61,14,married,rented,yes,Financial_Analyst,Bihar,4,12,0
545,7563306,55,15,single,rented,no,Technician,Kerala,12,12,1
546,9368529,59,7,single,rented,no,Designer,Assam,7,10,1
547,16045,56,5,single,norent_noown,no,Technician,Maharashtra,5,10,0
548,1026972,64,1,single,rented,no,Surveyor,West_Bengal,1,13,0
549,5897750,76,14,single,rented,no,Chef,Gujarat,5,11,0
550,5623318,31,13,single,rented,yes,Fashion_Designer,Maharashtra,13,11,0
551,8900631,47,6,single,rented,no,Fashion_Designer,Kerala,6,12,0
552,1139981,60,12,single,rented,no,Civil_engineer,Tamil_Nadu,12,12,1
553,1902583,21,2,single,rented,no,Lawyer,Tamil_Nadu,2,11,0
554,6814983,51,18,single,rented,no,Software_Developer,Uttar_Pradesh,14,11,0
555,340075,45,0,single,rented,no,Industrial_Engineer,Uttar_Pradesh,0,13,1
556,8837967,35,14,single,rented,yes,Economist,Jharkhand,10,14,0
557,4796189,51,16,single,rented,no,Fashion_Designer,Uttar_Pradesh,12,12,0
558,9148621,43,9,single,rented,no,Police_officer,Chhattisgarh,3,12,0
559,2324042,45,16,single,rented,no,Drafter,Tripura,13,13,0
560,1066119,69,16,single,rented,yes,Technician,Uttar_Pradesh,12,11,1
561,6298839,34,19,married,rented,yes,Petroleum_Engineer,Karnataka,5,13,0
562,6509681,30,10,single,rented,yes,Industrial_Engineer,Gujarat,10,10,0
563,3859838,62,13,single,rented,yes,Graphic_Designer,West_Bengal,7,13,0
564,2940425,77,16,single,rented,yes,Drafter,Uttar_Pradesh,7,10,1
565,2122622,59,8,single,rented,no,Chemical_engineer,Jharkhand,8,14,0
566,6963246,35,16,single,rented,no,Industrial_Engineer,Haryana,14,12,1
567,7932482,34,11,single,rented,no,Air_traffic_controller,Kerala,11,14,0
568,5965932,74,3,single,rented,no,Army_officer,Jharkhand,3,13,1
569,1000979,41,19,single,rented,yes,Physician,Assam,5,13,0
570,4792641,40,15,single,rented,yes,Software_Developer,Andhra_Pradesh,13,10,0
571,6120219,25,8,single,rented,no,Software_Developer,Bihar,3,13,1
572,2926477,78,19,single,rented,no,Physician,Uttar_Pradesh,3,10,1
573,6800688,78,5,single,rented,no,Graphic_Designer,Jharkhand,5,14,1
574,1551179,24,19,single,rented,no,Drafter,Uttar_Pradesh[5],9,14,0
575,9756211,45,8,single,rented,yes,Politician,Maharashtra,8,10,1
576,9976498,69,12,single,rented,no,Drafter,Madhya_Pradesh,12,10,0
577,9407809,66,3,single,rented,no,Army_officer,Andhra_Pradesh,3,13,1
578,6002096,32,14,single,rented,no,Secretary,Telangana,3,13,1
579,9272937,75,18,single,rented,yes,Technology_specialist,Bihar,7,13,0
580,4145727,27,11,single,rented,no,Fashion_Designer,Maharashtra,6,12,1
581,7993188,66,6,single,norent_noown,no,Civil_servant,Chhattisgarh,6,10,0
582,4272756,29,6,single,rented,no,Surveyor,Bihar,6,13,0
583,294610,49,16,single,rented,no,Computer_hardware_engineer,Haryana,6,13,0
584,6201762,46,1,single,rented,no,Lawyer,Kerala,1,10,1
585,6602095,62,15,single,rented,no,Surveyor,Rajasthan,8,14,0
586,9222108,78,9,single,rented,no,Biomedical_Engineer,Madhya_Pradesh,9,12,0
587,4510519,73,3,single,owned,yes,Magistrate,Tamil_Nadu,3,10,1
588,2608473,77,20,single,rented,no,Dentist,Uttar_Pradesh,6,13,0
589,5321383,40,2,single,rented,no,Aviator,Maharashtra,2,13,0
590,2318528,33,8,single,rented,no,Software_Developer,Bihar,8,11,0
591,3372296,26,10,married,rented,no,Magistrate,Madhya_Pradesh,10,12,0
592,1441334,77,20,single,rented,no,Engineer,Assam,12,12,0
593,5663627,29,0,married,rented,yes,Chef,Madhya_Pradesh,0,14,0
594,5707558,57,9,single,rented,no,Economist,Rajasthan,9,10,0
595,5335142,79,4,single,rented,yes,Consultant,Maharashtra,4,13,0
596,6104309,30,3,single,rented,no,Librarian,Gujarat,3,12,0
597,2265601,72,16,single,rented,no,Comedian,Bihar,5,12,0
598,5885687,39,20,single,rented,no,Computer_hardware_engineer,Assam,3,13,0
599,8056757,42,18,single,rented,no,Official,Uttar_Pradesh,3,13,0
600,1306929,66,14,single,rented,no,Engineer,Karnataka,11,10,0
601,8600643,48,17,single,owned,no,Surveyor,Bihar,6,13,0
602,7184863,49,19,single,rented,no,Flight_attendant,Odisha,7,13,0
603,4449069,36,17,single,owned,yes,Magistrate,Bihar,7,11,0
604,2737514,58,14,single,rented,no,Technician,Andhra_Pradesh,13,10,0
605,4370986,31,9,single,rented,no,Engineer,Maharashtra,4,12,0
606,8692016,22,10,single,rented,yes,Graphic_Designer,Jharkhand,8,13,0
607,9908353,68,3,single,rented,yes,Librarian,Rajasthan,3,13,0
608,4143099,21,3,single,rented,no,Technology_specialist,Andhra_Pradesh,3,11,0
609,358155,26,3,single,rented,no,Chef,West_Bengal,3,14,0
610,1097615,59,15,married,rented,no,Technician,Haryana,5,14,0
611,7098940,60,5,single,rented,yes,Librarian,Uttar_Pradesh,5,11,0
612,346205,68,14,single,rented,no,Police_officer,Haryana,6,13,0
613,2889220,34,18,single,rented,yes,Financial_Analyst,Maharashtra,13,14,0
614,1040029,46,5,single,rented,yes,Software_Developer,Mizoram,5,10,0
615,150879,77,0,single,norent_noown,yes,Lawyer,Uttar_Pradesh,0,12,0
616,9658695,74,19,single,rented,no,Fashion_Designer,West_Bengal,8,11,0
617,893955,28,8,married,rented,no,Geologist,West_Bengal,3,14,0
618,8755938,42,20,single,rented,yes,Biomedical_Engineer,Delhi,14,13,1
619,6471065,68,10,single,owned,yes,Hotel_Manager,Tamil_Nadu,5,14,0
620,3251968,76,17,single,rented,no,Geologist,West_Bengal,9,11,0
621,4683990,33,9,single,rented,yes,Physician,West_Bengal,9,11,0
622,1477651,50,15,single,rented,no,Surveyor,Madhya_Pradesh,8,13,0
623,5890358,43,4,single,rented,no,Magistrate,Kerala,4,13,0
624,6106749,43,9,single,rented,no,Physician,Tamil_Nadu,9,13,0
625,6832550,53,20,single,rented,yes,Psychologist,Jharkhand,13,11,0
626,333430,34,6,single,rented,yes,Army_officer,Maharashtra,6,11,0
627,3729339,73,3,single,rented,no,Biomedical_Engineer,West_Bengal,3,14,0
628,6549582,31,7,single,rented,yes,Architect,Andhra_Pradesh,7,11,1
629,4916345,73,8,single,rented,yes,Air_traffic_controller,West_Bengal,8,12,1
630,8097242,43,1,single,owned,yes,Fashion_Designer,West_Bengal,1,10,0
631,2359192,57,1,single,rented,no,Chartered_Accountant,Uttar_Pradesh,1,14,0
632,7462582,72,12,single,rented,no,Chemical_engineer,Karnataka,12,10,0
633,117262,65,15,single,rented,no,Biomedical_Engineer,West_Bengal,12,12,0
634,2582515,27,14,single,rented,yes,Design_Engineer,Andhra_Pradesh,14,13,0
635,6129612,42,13,single,owned,no,Microbiologist,Andhra_Pradesh,6,12,0
636,3662229,39,0,single,rented,no,Civil_engineer,Bihar,0,14,0
637,4140213,45,6,single,rented,no,Flight_attendant,Maharashtra,6,14,0
638,8669868,63,10,single,rented,no,Surgeon,Kerala,6,11,0
639,222070,21,19,single,rented,no,Biomedical_Engineer,Bihar,14,13,0
640,9768431,72,4,single,owned,yes,Engineer,Uttar_Pradesh,4,14,0
641,6251533,50,16,single,rented,yes,Design_Engineer,Andhra_Pradesh,4,11,0
642,1016509,42,12,single,rented,no,Politician,Kerala,10,13,0
643,4954873,46,19,single,rented,no,Flight_attendant,Uttar_Pradesh,5,13,0
644,2267190,52,15,single,rented,no,Computer_operator,Uttar_Pradesh,9,11,0
645,5082664,41,12,single,rented,yes,Police_officer,West_Bengal,5,12,1
646,9241745,23,10,single,rented,no,Web_designer,West_Bengal,10,11,0
647,2822951,45,8,single,rented,yes,Fashion_Designer,Andhra_Pradesh,8,14,0
648,853211,40,5,single,rented,no,Civil_servant,Tamil_Nadu,5,10,0
649,9559493,77,3,single,rented,no,Army_officer,Haryana,3,13,0
650,2376301,49,17,single,owned,no,Geologist,Gujarat,4,13,0
651,3711307,22,20,single,rented,yes,Economist,Puducherry,10,12,1
652,1215004,25,5,single,rented,no,Firefighter,Maharashtra,5,10,0
653,1975710,42,3,single,rented,yes,Politician,Madhya_Pradesh,3,11,0
654,5203541,30,17,single,rented,no,Physician,Maharashtra,8,13,0
655,9605668,25,17,single,rented,yes,Dentist,West_Bengal,8,14,0
656,6986458,35,11,single,rented,no,Librarian,West_Bengal,8,14,0
657,8823581,27,15,single,rented,no,Police_officer,Madhya_Pradesh,10,12,0
658,7145203,44,6,single,owned,yes,Industrial_Engineer,West_Bengal,3,14,0
659,1202104,69,4,single,rented,yes,Engineer,West_Bengal,4,12,0
660,3159546,75,5,married,rented,no,Librarian,Delhi,3,13,0
661,4206929,73,8,single,rented,no,Technical_writer,Tamil_Nadu,8,11,1
662,6019535,75,9,single,rented,yes,Surveyor,Gujarat,3,13,0
663,7172998,36,16,single,rented,no,Dentist,Andhra_Pradesh,9,13,0
664,6175598,49,18,single,rented,yes,Geologist,Gujarat,6,13,0
